,sighted_timestamp,city,state,country,shape,duration_seconds,duration_mins,comments,date_posted,latitude,longitude
156,9/25/2009 22:30,wakefield,ri,us,light,2.0,seconds,two lights moved horizontally then zig zaged very fast and shot out of sight.,12/12/2009,41.4372222,-71.5019444
157,9/25/2009 23:00,london (canada),on,ca,flash,3.0,3 seconds,straight bright blue/green light north to south,12/12/2009,42.983333,-81.25
158,9/25/2009 23:30,durango,co,us,light,300.0,5 min,Very bright light moving fast&#44 turning red then dissapears.,12/12/2009,37.2752778,-107.87944440000001
159,9/25/2010 00:00,salinas,ca,us,light,3600.0,1 hour,multi strobing stationary lights in the night sky.  ((NUFORC Note:  Star?  PD)),11/21/2010,36.6777778,-121.65444440000002
160,9/25/2010 01:00,houston,tx,us,changing,1800.0,30 min,object changing shapes and colors over houston.  ((NUFORC Note:  We suspect that the object was a twinkling star.  PD)),11/21/2010,29.763055600000005,-95.3630556
161,9/25/2010 03:00,cedar rapids,ia,us,circle,180.0,2-3 minutes,UFO over Cedar Rapids,11/21/2010,42.0083333,-91.64388890000001
162,9/25/2010 08:00,north attleboro,ma,us,oval,492.0,8:12,Red-orange large lights flew fast across the sky&#44 16 of them.,11/21/2010,41.9833333,-71.33333329999999
163,9/25/2010 09:45,fontana,ca,us,disk,240.0,4 min,disc shape but molded its shape like a jelly fish&#44it glowed orange reddish lights it flow up and down hovering for about 6 sec then wen,11/21/2010,34.0922222,-117.43416670000002
164,9/25/2010 10:00,tehachapi,ca,us,flash,300.0,5 minutes,While driving from Anteloe Valley to Tehachapi California&#44 at approx. 10pm&#44 I observed what appeared to be a bright orange light leavin,11/21/2010,35.1322222,-118.44805559999999
165,9/25/2010 10:10,new castle,pa,us,fireball,90.0,90 seconds?,Witnessed 12-15 larger-than-stars orbs hover over New Castle&#44 Pa&#44 then slowly dim a few at a time.,11/21/2010,41.0036111,-80.3472222
166,9/25/2010 11:15,raleigh,nc,us,cylinder,3.0,2-3 seconds,Cylindrical Object Over Raleigh NC,11/21/2010,35.771944399999995,-78.63888890000001
167,9/25/2010 15:30,tampa,fl,us,rectangle,30.0,30 seconds,Apparently one dimensional grey rectangle floating low in sky in broad daylight&#44 busy traffic&#44 somewhat fluid looking. 500 Lights O,11/21/2010,27.947222200000002,-82.45861109999998
168,9/25/2010 19:15,brookfield,ct,us,other,15.0,15 seconds,Bright orange/yellow object moving at high speed making no sound,11/21/2010,41.4825,-73.41
169,9/25/2010 19:45,chatham,nj,us,circle,50.0,50 seconds,Orange light glowing in the sky&#44 it was twice the size of Jupiter,11/21/2010,40.7408333,-74.38416670000001
170,9/25/2010 20:30,deer park,wa,us,oval,180.0,3 minutes,A brilliant orb emitting red white and blue flashes hovered briefly in the sky south of Deer Park Washington.,11/21/2010,47.95444439999999,-117.47583329999999
171,9/25/2010 21:00,oceanside,ca,us,light,20.0,20 seconds,We saw a solid yellowish light with a vapor trail silently pass fade then re-appear.,11/21/2010,33.1958333,-117.3786111
172,9/25/2010 21:00,wolverhampton (uk/england),,gb,fireball,600.0,10 mins,fire ball,11/21/2010,52.583332999999996,-2.1333330000000004
173,9/25/2010 21:15,grayslake,il,us,rectangle,300.0,5 minutes,Large black rectangular object moving silently towards the east horizon; no sound; no lights&#44 but entered the atmosphere with a bright,7/5/2013,42.34444439999999,-88.04166670000001
174,9/25/2010 21:30,oldham (uk/england),,gb,fireball,20.0,20 seconds,an orange light travelling without sound very fast across at altitude,11/21/2010,53.55,-2.1166669999999996
175,9/25/2010 21:30,thousand oaks,ca,us,circle,120.0,2 minutes,a light apeared in the Northern sky thrust across the sky and dissappeared then reappeared leaving con trails.,11/21/2010,34.17055560000001,-118.83666670000001
176,9/25/2010 21:43,san clemente,ca,us,fireball,180.0,2-3mins,Ufo sighting off of south orange county coast,11/21/2010,33.4269444,-117.6111111
177,9/25/2010 21:43,vandenberg afb,ca,,light,120.0,2 minutes,White light on the gold coast.,11/21/2010,34.75821,-120.51639499999999
178,9/25/2010 21:45,los angeles,ca,us,light,20.0,20 seconds,Strange Light Observed over Santa Monica Bay,11/21/2010,34.0522222,-118.2427778
179,9/25/2010 21:50,manhattan beach,ca,us,fireball,90.0,90 sec,At around 950pm (PDT) &#44 my wife and I were walking our dogs around the block when we observed a shining light in the sky.  Our fi,11/21/2010,33.8847222,-118.41
180,9/25/2010 22:00,new castle,pa,us,formation,60.0,1 minute,formation of bright orange lights seen moving across the night sky from north to south and then disappears,11/21/2010,41.0036111,-80.3472222
181,9/25/2010 22:05,new castle,pa,us,fireball,180.0,3 minutes,There were 10 orb shaped balls&#44 the color of fire.,11/21/2010,41.0036111,-80.3472222
182,9/25/2010 22:15,levelland,tx,us,unknown,2700.0,30-45 mins,Lights appearing and disappearing in a set patteren,8/21/2011,33.5872222,-102.3775
183,9/25/2010 22:23,bourne,ma,us,fireball,120.0,2 min,Two flame like objects flying over cape cod canal.,11/21/2010,41.741111100000005,-70.5994444
184,9/25/2011 01:10,dayton,oh,us,light,240.0,3-4 minutes,Red spherical light flew overhead in Dayton&#44 Ohio.,10/10/2011,39.758888899999995,-84.1916667
185,9/25/2011 04:45,glendale (luke airforce base),az,us,sphere,420.0,7 min,UFO over Luke AFB Glendale&#44AZ,10/25/2011,33.538611100000004,-112.1852778
186,9/25/2011 05:30,westminster,ca,us,unknown,355.0,5:55,UFO shoots up into the sky from outside my window at about 5- 5:30 am. computer freezes and no sound after that.,12/12/2011,33.7591667,-118.00583329999999
187,9/25/2011 06:00,portland,or,us,light,1200.0,15 -20min,Yellow/Orange light ball with blinking lights over Sauvie Island,10/10/2011,45.523611100000004,-122.675
188,9/25/2011 17:00,marion,ar,us,disk,60.0,1 min.,Disc with amber orbes and cloudy gray craft.,10/10/2011,35.2144444,-90.1963889
189,9/25/2011 18:10,marcell,mn,us,circle,60.0,60 seconds,Brilliant bright white light that seemed to be floating across the sky and then suddenly disappeared.,10/10/2011,47.59305560000001,-93.6905556
190,9/25/2011 19:30,gulfport,ms,us,fireball,5.0,5 seconds,I was driving on I-10 West bound and about to exit onto Hwy 49 South into Gulfport when I saw a bright multi-colored light streaking ou,10/10/2011,30.3672222,-89.0927778
191,9/25/2011 19:30,philadelphia,pa,us,unknown,900.0,15 minutes,I videoed on my cell Phone little flashing blue lights for about 5 minutes. Also&#44 the entire night sky would flash blue.,10/10/2011,39.9522222,-75.1641667
192,9/25/2011 20:22,dolores,co,us,light,240.0,4 minutes,Red light traveling north to south the reversed direction,10/10/2011,37.4738889,-108.50388889999999
193,9/25/2011 20:30,glenarm,il,us,unknown,120.0,minutes,Corkscrew chemtrail in air from unknown object,10/10/2011,39.623611100000005,-89.6488889
194,9/25/2011 20:46,ft. smith,ar,us,light,10.0,10 seconds,We saw a single&#44 non-flashing green light at night over Ft. Smith&#44 AR and never heard it make a sound.,10/10/2011,35.3858333,-94.3983333
195,9/25/2011 20:55,johnson,vt,us,light,120.0,2 min,Two Silent Bright Lights Move In Formation,10/10/2011,44.6355556,-72.6808333
196,9/25/2011 21:00,florence,or,us,light,120.0,2 minutes,Red lights over Florence&#44 Oregon,10/10/2011,43.9827778,-124.0986111
197,9/25/2011 22:00,tenino,wa,us,light,120.0,2 minutes,Bright lights in sky moving perpendicular&#44 coming together as one and lifting away to space&#44 vanished,10/25/2011,46.856944399999996,-122.85166670000001
198,9/25/2011 22:30,charlton,ma,us,other,3600.0,1 hour,Bright Pulsating Moving Light/Object.   ((NUFORC Note:  Sirius??  PD)),10/10/2011,42.1355556,-71.9705556
199,9/25/2011 23:35,scranton,pa,us,fireball,2.0,2 seconds,Fireball crossed over the Interstate,10/10/2011,41.408888899999994,-75.66277779999999
200,9/25/2011 23:40,phillips,me,us,light,2.0,a few seconds,Very large light moving across the sky&#44 disappearing behind the tree line&#44 followed by a flash of light as if something had exploded,10/10/2011,44.8230556,-70.34
201,9/25/2011 23:45,camp verde,az,us,fireball,6.0,6 seconds,fireball shoots of in sky to the west near camp verde AZ,10/10/2011,34.5636111,-111.85361110000001
202,9/25/2012 01:15,huntington park,ca,us,light,3.0,3 seconds,Shooting star like object.,10/30/2012,33.9816667,-118.22416670000001
203,9/25/2012 03:30,braham,mn,us,disk,1500.0,25 minutes,Unidentified Object hovering over Grasston&#44 Minnesota,10/30/2012,45.722777799999996,-93.1705556
204,9/25/2012 03:45,lowell,ma,us,disk,900.0,15 minutes,Bright white spherical light surrounded by flashing lights in pattern of red&#44 blue&#44 green.  ((NUFORC Note:  Planet/star in E sky?  PD)),10/30/2012,42.6333333,-71.3166667
205,9/25/2012 05:40,chicago,il,us,sphere,60.0,1 minute,Bright orange orb fly&#39s over Cook County&#44 IL.,10/30/2012,41.85,-87.65
206,9/25/2012 05:40,east hampton,ct,us,sphere,300.0,5 minutes,Went out to have a cigarette and saw Glowing sphere (like star) in southerly dir. heading S.,10/30/2012,41.5758333,-72.5030556
207,9/25/2012 06:00,friant,ca,us,light,300.0,5 minutes,Flying colors in the middle of nowhere.,10/30/2012,36.987777799999996,-119.71083329999999
208,9/25/2012 06:24,fonda,ia,us,unknown,240.0,4 minutes,White light object rises from tree line and elevates (4 minutes) and disappears.  ((NUFORC Note:  Bright planet in the E sky?  PD)),10/30/2012,42.58138889999999,-94.8458333
209,9/25/2012 17:40,north brunswick,nj,,other,300.0,5 minutes,Pill shaped dot grows larger and shines&#44 no vapor trail or sound,10/30/2012,40.452515999999996,-74.476671
210,9/25/2012 19:32,beaverton/tigard,or,,circle,1172.0,19:32,Strange lights over beaverton/tigard,10/30/2012,45.474664000000004,-122.7881
211,9/25/2012 20:00,starksboro,vt,us,other,20.0,about 20 seconds,There was a huge object in the sky with blinking lights that was much larger than a airplane with lights about 6-10 inches apart.,10/30/2012,44.2272222,-73.0577778
212,9/25/2012 20:00,stevensville,md,us,triangle,1200.0,20+ minutes,Hovering triangular object near Chesapeake Bay.,10/30/2012,38.9805556,-76.3147222
213,9/25/2012 20:30,edmonton (canada),ab,ca,fireball,300.0,5 minutes,9 UFO in Edmonton Alberta seen by 3+me From a mechanical engineering student,5/15/2013,53.55,-113.5
214,9/25/2012 21:00,franklin,va,us,fireball,180.0,3 minutes,Dull orange light moving through the sky slowly.,10/30/2012,36.6775,-76.92277779999999
215,9/25/2012 21:00,escondido,ca,us,sphere,21600.0,6 hours,Bright Unusual Lights Shapeshifting and Pulsating in Escondido CA.  ((NUFORC Note:  Possible sighting of stars??  PD)),10/30/2012,33.1191667,-117.08555559999999
216,9/25/2012 21:30,avon,nc,us,sphere,5.0,5 seconds x 3,Two hovering crafts appeared in Avon&#44 NC&#44 and emitted a distinct pattern of 4 circular orangish lights each.,10/30/2012,35.351944399999994,-75.5108333
217,9/25/2012 21:35,norwich,ct,us,rectangle,25.0,25 seconds,Strange object with 5 green lights  follws low flying smalll aircraft,10/30/2012,41.5241667,-72.07638890000001
218,9/25/2012 22:00,salvo,nc,us,formation,600.0,10 minutes,Several bright lights in the sky over the Outer Banks,10/30/2012,35.54,-75.4733333
219,9/25/2013 01:00,south sioux city,ne,us,sphere,14400.0,4 hour,Bright lite over work showed co workers.,9/30/2013,42.4738889,-96.4133333
220,9/25/2013 05:17,three forks,mt,us,circle,2700.0,45 minutes,Strange movement of circular lights.,9/30/2013,45.8925,-111.55138889999999
221,9/25/2013 05:55,mississauga (canada),on,ca,light,15.0,15 seconds,A dim orange light.,9/30/2013,43.15,-79.5
222,9/25/2013 09:00,kingston (canada),on,ca,light,300.0,5 minutes,Unknown Objects Seen Over Easter Ontario_2013.,11/11/2013,44.233333,-76.483333
223,9/25/2013 13:40,marin/san rafael,ca,,disk,6.0,6 seconds,Disk/Saucer shaped object hovering near Marin County in California for a few seconds and vanished @ 1340hrs on 9/25/13.,9/30/2013,37.973535,-122.53108700000001
224,9/25/2013 19:30,lafayette,ny,us,light,300.0,5 minutes,Strange light disappears.,9/30/2013,42.8922222,-76.1055556
225,9/25/2013 20:02,kinsman,oh,us,light,3.0,1-3 seconds,Bright light that quickly shot across the sky and then out of sight.,9/30/2013,41.4438889,-80.58888890000001
226,9/25/2013 20:04,redmond,wa,us,formation,240.0,4 minutes,Formation of 7 red-orange lights seen by 1 person on SR-520 Eastbound near Redmond Washington.,9/30/2013,47.6741667,-122.1202778
227,9/25/2013 20:20,olathe,ks,us,light,1800.0,30 minutes,Spotted a light in the sky south of I-435&#44 just above the horizon. It appeared stationary for several minutes then began to appear to m,9/30/2013,38.8813889,-94.8188889
228,9/25/2013 20:20,winsdor (harrow) (canada),on,,sphere,1500.0,25 minutes,Bright flashing red/white sphere seen by 2 local business owners&#44 just outside Windsor ON,9/30/2013,42.314937,-83.036363
229,9/25/2013 20:30,blaine,mn,us,unknown,240.0,4 minutes,4 large very bright objects seen flying over blaine over the course of 4 min.,9/30/2013,45.1608333,-93.23472220000001
230,9/25/2013 21:00,newport beach,ca,us,triangle,180.0,3 minutes,Hovering black triangle with different colored lights- dropped vertically within 3-5 seconds.,10/14/2013,33.618888899999995,-117.9280556
231,9/25/2013 22:25,fayetteville,wv,us,changing,2100.0,35 minutes,Upon letting my dogs out&#44 I observed a bright flashingight i&#39n the NE sky. This light moved rapidly and randomly. It appeared to have r,9/30/2013,38.0527778,-81.10416670000001
232,9/25/2013 22:30,huddy,ky,us,fireball,300.0,5 minutes,Yellowish/orangeish /redish sphere not an earth made thing seen by two people at night in mountains then went up to sky and was gone,9/30/2013,37.5947222,-82.2755556
233,9/26/1977 19:00,willimas lake (canada),bc,,unknown,120.0,1-2 minutes,Flying object makes impossible maneuvers.,8/30/2013,52.141674,-122.14168799999999
234,9/26/1979 17:00,monsey,ny,us,disk,600.0,10min.,I saw a large sauser shaped craft hovering over power lines for 10 minutes&#44then it flew away rapidly.,1/29/2002,41.1111111,-74.0688889
235,9/26/1985 21:25,austin,tx,us,chevron,1200.0,20 min.,Chevron flew 5 mph&#44 150 yards from me&#44 200 feet off the ground.,1/21/2008,30.266944399999996,-97.7427778
236,9/26/1996 20:00,breckenridge,tx,us,changing,2.0,1-2 seconds,constantly changing nebulous-shaped object flying disturbingly fast at the moment of a full lunar eclipse,9/2/2005,32.7555556,-98.9019444
237,9/26/1998 00:00,warwick,ri,us,circle,10800.0,3 hrs,Heard on AM 630 WPRO art bell&#44ufos were spotted.Went out w/ portable radio saw a big bright light an what appeared to be a comet.,11/1/1998,41.7,-71.41666670000001
238,9/26/1998 01:00,phoenix,az,us,sphere,120.0,one to two minutes,Red and green light came over the hill and I thought perhaps a cesna off course but it stopped and sat for about 30 -45 seconds then ab,6/20/2011,33.4483333,-112.07333329999999
239,9/26/1998 02:25,grand mound (2 miles west of&#44  on highway 30),ia,us,other,3.0,3 seconds,Greenish dust at 1000 to 4000ft moving east to west at approxament speed depinding on altatude 500 to 1000mph,8/5/2001,41.8241667,-90.6477778
240,9/26/1998 03:05,rock springs,wy,us,fireball,10.0,5-10 seconds,Was driving and saw a greenish/blue fireball looking object&#44 travelling west to east.,9/26/1998,41.5875,-109.20222220000001
241,9/26/1998 09:30,mt. vernon,ny,,oval,240.0,4 minutes,object was moving in a straight line&#44fairly low.football in size.the color of the clouds but much brighter&#44and moveing at a steady pace,9/26/1998,40.912599,-73.837079
242,9/26/1998 12:30,pleasant hill,ca,us,light,600.0,10 min,I walked up a hill and saw 4 lights come from the sky I ran got my camera and started to film.  The battrey ran out  then the UFO&#39s dis,9/26/1998,37.9480556,-122.05972220000001
243,9/26/1998 13:00,castle peak summit (9300&#39),ca,,disk,600.0,10 minutes,Observed a large greyish disk with a bright orange ring on the bottom.,9/19/2002,35.12778,-118.41306000000002
244,9/26/1998 19:03,lochbuie/brighton,co,,other,600.0,10+ minutes,Observed two bright objects at sunset over mountains west of Brighton&#44 Co.  Objects remainded constant in brightness and intensity for,11/1/1998,40.011016,-104.717079
245,9/26/1998 20:15,littleton,co,us,other,2.0,2 seconds,I saw a bright green &quot;shooting star&#44&quot; but it was much brighter and larger than a normal SS&#44 which I&#39ve seen dozens of. It appeared in t,11/1/1998,39.6133333,-105.0161111
246,9/26/1998 21:45,athens (near),ga,us,circle,5.0,5 seconds,My girlfriend and I saw a ball of light streak across the sky,9/28/2002,33.9608333,-83.3780556
247,9/26/1998 22:30,san jose,ca,us,formation,300.0,5min,2 sets of 5 objects moving in parallel formation,11/1/1998,37.3394444,-121.8938889
248,9/26/1998 23:30,steilacoom,wa,us,fireball,2700.0,45 min.,White circular fireball with slight blue halo around edges seen south of Steilacoom towards known military airfield. Object  was relati,9/26/1998,47.17,-122.6013889
